card_id,trophy_bin,appearances,wins_with_card,total_battles_bin,usage_rate,win_rate,card_name
26000038,10000-14999,577,298,10049,0.05741864862175341,0.5164644714038128,Ice Golem
26000065,10000-14999,564,283,10049,0.056124987560951335,0.50177304964539,Mighty Miner
26000003,10000-14999,536,229,10049,0.053338640660762264,0.42723880597014924,Giant
26000044,10000-14999,536,248,10049,0.053338640660762264,0.4626865671641791,Hunter
27000012,10000-14999,526,272,10049,0.0523435167678376,0.5171102661596958,Goblin Cage
26000093,10000-14999,503,261,10049,0.05005473181411086,0.5188866799204771,Little Prince
28000018,10000-14999,499,250,10049,0.04965668225694099,0.501002004008016,Royal Delivery
26000069,10000-14999,498,237,10049,0.04955716986764852,0.4759036144578313,Skeleton King
26000048,10000-14999,483,225,10049,0.048064484028261516,0.4658385093167702,Night Witch
26000083,10000-14999,475,226,10049,0.04726838491392178,0.47578947368421054,Mother Witch
26000002,10000-14999,468,239,10049,0.04657179818887452,0.5106837606837606,Goblins
27000002,10000-14999,456,237,10049,0.045377649517364914,0.5197368421052632,Mortar
28000013,10000-14999,451,266,10049,0.044880087570902574,0.5898004434589801,Clone
27000001,10000-14999,438,199,10049,0.04358642651010051,0.454337899543379,Goblin Hut
26000102,10000-14999,433,215,10049,0.043088864563638175,0.49653579676674364,Berserker
26000061,10000-14999,432,228,10049,0.042989352174345706,0.5277777777777778,Fisherman
26000068,10000-14999,411,195,10049,0.0408995919992039,0.4744525547445255,Battle Healer
26000072,10000-14999,406,184,10049,0.04040203005274157,0.45320197044334976,Archer Queen
26000029,10000-14999,399,177,10049,0.039705443327694295,0.44360902255639095,Lava Hound
27000008,10000-14999,392,183,10049,0.03900885660264703,0.46683673469387754,X-Bow
27000013,10000-14999,391,184,10049,0.03890934421335456,0.47058823529411764,Goblin Drill
28000010,10000-14999,384,210,10049,0.0382127574883073,0.546875,Graveyard
27000007,10000-14999,375,214,10049,0.037317145984675094,0.5706666666666667,Elixir Collector
27000004,10000-14999,370,194,10049,0.036819584038212755,0.5243243243243243,Bomb Tower
26000080,10000-14999,341,153,10049,0.033933724748731214,0.44868035190615835,Skeleton Dragons
26000054,10000-14999,339,190,10049,0.03373469997014628,0.56047197640118,Cannon Cart
26000053,10000-14999,314,164,10049,0.03124689023783461,0.5222929936305732,Rascals
26000052,10000-14999,301,161,10049,0.02995322917703254,0.5348837209302325,Zappies
26000077,10000-14999,296,148,10049,0.029455667230570207,0.5,Monk
26000099,10000-14999,260,120,10049,0.0258732212160414,0.46153846153846156,Goblinstein
28000016,10000-14999,256,153,10049,0.025475171658871528,0.59765625,Heal Spirit
26000028,10000-14999,246,90,10049,0.02448004776594686,0.36585365853658536,Three Musketeers
28000024,10000-14999,233,102,10049,0.02318638670514479,0.43776824034334766,Goblin Curse
26000096,10000-14999,231,111,10049,0.022987361926559858,0.4805194805194805,Goblin Machine
26000087,10000-14999,210,86,10049,0.02089760175141805,0.4095238095238095,Phoenix
26000097,10000-14999,176,86,10049,0.017514180515474178,0.48863636363636365,Suspicious Bush
26000095,10000-14999,133,63,10049,0.0132351477758981,0.47368421052631576,Goblin Demolisher
28000025,10000-14999,133,59,10049,0.0132351477758981,0.44360902255639095,Spirit Empress
28000023,10000-14999,110,55,10049,0.01094636282217136,0.5,Void
27000005,10000-14999,50,18,10049,0.004975619464623346,0.36,Barbarian Hut
26000101,10000-14999,49,20,10049,0.004876107075330879,0.40816326530612246,Rune Giant
